track_id,cluster_vae,true_genre,language
MT0010484170,2,-1,-1
MT0010484291,3,-1,0
MT0010485559,5,-1,0
MT0010485603,2,-1,-1
MT0010487366,1,-1,0
MT0010487702,7,-1,0
MT0010487769,2,-1,-1
MT0010487795,2,-1,-1
MT0010489498,2,-1,-1
MT0010490157,2,-1,-1
MT0010492983,2,-1,-1
MT0010498312,2,-1,-1
MT0010501618,2,-1,-1
MT0010502078,5,-1,0
MT0010502743,2,-1,-1
MT0010506192,9,-1,0
MT0010510852,9,-1,0
MT0010512527,6,-1,0
MT0010518490,2,-1,-1
MT0010524453,7,-1,0
MT0010526041,7,-1,0
MT0010534904,7,-1,0
MT0010543277,8,-1,0
MT0010545132,7,-1,0
MT0010548963,4,-1,0
MT0010551970,9,-1,0
MT0010552273,2,-1,-1
MT0010552303,9,-1,0
MT0010552602,2,-1,-1
MT0010554175,3,-1,0
MT0010554620,7,-1,0
MT0010570500,8,-1,0
MT0010574326,1,-1,0
MT0010582452,9,-1,0
MT0010585105,2,-1,-1
MT0010611876,4,-1,0
MT0010612023,5,-1,0
MT0010614368,2,-1,-1
MT0010615428,7,-1,0
MT0010616215,7,-1,0
MT0010617945,7,-1,0
MT0010620026,5,-1,0
MT0010623104,7,-1,0
MT0010623318,8,-1,0
MT0010624346,7,-1,0
MT0010630017,6,-1,0
MT0010634279,2,-1,-1
MT0010638151,2,-1,-1
MT0010652538,8,-1,0
MT0010662602,2,-1,-1
MT0010665248,2,-1,-1
MT0010670378,6,-1,0
MT0010674091,2,-1,-1
MT0010674530,4,-1,0
MT0010674859,9,-1,0
MT0010676114,5,-1,0
MT0010681356,2,-1,-1
MT0010685188,2,-1,-1
MT0010687397,7,-1,0
MT0010694349,8,-1,0
MT0010694663,2,-1,-1
MT0010694754,2,-1,-1
MT0010695865,5,-1,0
MT0010699902,8,-1,0
MT0010701054,2,-1,-1
MT0010701929,3,-1,0
MT0010702370,3,-1,0
MT0010702898,4,-1,0
MT0010704053,3,-1,0
MT0010705334,4,-1,0
MT0010706869,9,-1,0
MT0010707508,2,-1,-1
MT0010710874,6,-1,0
MT0010712910,2,-1,-1
MT0010715611,5,-1,0
MT0010723417,8,-1,0
MT0010723658,1,-1,0
MT0010723756,1,-1,0
MT0010724282,2,-1,-1
MT0010734696,2,-1,-1
MT0010736208,6,-1,0
MT0010736281,9,-1,0
MT0010739708,5,-1,0
MT0010741252,2,-1,-1
MT0010741386,4,-1,0
MT0010747096,2,-1,-1
MT0010751134,9,-1,0
MT0010752894,2,-1,-1
MT0010753520,4,-1,0
MT0010753736,2,-1,-1
MT0010754019,2,-1,-1
MT0010754290,4,-1,0
MT0010755212,9,-1,0
MT0010758927,2,-1,-1
MT0010765597,2,-1,-1
MT0010765607,2,-1,-1
MT0010773040,2,-1,-1
MT0010777106,5,-1,0
MT0010778949,2,-1,-1
MT0010803094,2,-1,-1
MT0010803836,2,-1,-1
MT0010804974,2,-1,-1
MT0010810244,2,-1,-1
MT0010810859,2,-1,-1
MT0010815151,9,-1,0
MT0010818060,2,-1,-1
MT0010823031,6,-1,0
MT0010825992,2,-1,-1
MT0010835061,2,-1,-1
MT0010842738,2,-1,-1
MT0010849747,1,-1,0
MT0010850805,6,-1,0
MT0010851922,2,-1,-1
MT0010855214,2,-1,-1
MT0010855417,2,-1,-1
MT0010857270,7,-1,0
MT0010862394,9,-1,0
MT0010864096,2,-1,-1
MT0010883435,6,-1,0
MT0010894865,1,-1,0
MT0010897525,5,-1,0
MT0010900969,2,-1,-1
MT0010902792,4,-1,0
MT0010911637,2,-1,-1
MT0010922381,7,-1,0
MT0010953323,2,-1,-1
MT0010956902,6,-1,0
MT0010956907,2,-1,-1
MT0010961352,8,-1,0
MT0010965655,2,-1,-1
MT0010967419,5,-1,0
MT0010978213,7,-1,0
MT0010979481,2,-1,-1
MT0010980499,1,-1,0
MT0010983695,8,-1,0
MT0010983830,5,-1,0
MT0010984486,2,-1,-1
MT0010995725,8,-1,0
MT0010998105,2,-1,-1
MT0011032905,2,-1,-1
MT0011051663,2,-1,-1
MT0011066228,2,-1,-1
MT0011069243,6,-1,0
MT0011079284,2,-1,-1
MT0011083648,6,-1,0
MT0011095825,5,-1,0
MT0011104152,2,-1,-1
MT0011145388,5,-1,0
MT0011157091,2,-1,-1
MT0011158114,2,-1,-1
MT0011162069,4,-1,0
MT0011173257,2,-1,-1
MT0011176903,2,-1,-1
MT0011191619,2,-1,-1
MT0011204639,6,-1,0
MT0011230792,2,-1,-1
MT0011250965,2,-1,-1
MT0011252339,2,-1,-1
MT0011252708,7,-1,0
MT0011259078,2,-1,-1
MT0011271960,3,-1,0
MT0011292112,5,-1,0
MT0011302120,9,-1,0
MT0011308097,1,-1,0
MT0011322528,1,-1,0
MT0011327325,2,-1,-1
MT0011328325,2,-1,-1
MT0011332604,9,-1,0
MT0011342337,4,-1,0
MT0011348776,1,-1,0
MT0011353873,5,-1,0
MT0011354857,2,-1,-1
MT0011354952,2,-1,-1
MT0011356991,2,-1,-1
MT0011358600,6,-1,0
MT0011361934,1,-1,0
MT0011369407,7,-1,0
MT0011372756,2,-1,-1
MT0011374266,6,-1,0
MT0011374342,1,-1,0
MT0011376343,7,-1,0
MT0011378875,7,-1,0
MT0011380622,2,-1,-1
MT0011387901,1,-1,0
MT0011391187,9,-1,0
MT0011391356,7,-1,0
MT0011393132,2,-1,-1
MT0011395375,6,-1,0
MT0011398970,5,-1,0
MT0011403548,5,-1,0
MT0011405787,8,-1,0
MT0011411969,7,-1,0
MT0011413068,2,-1,-1
MT0011414270,3,-1,0
MT0011426003,7,-1,0
MT0011438643,8,-1,0
MT0011440705,2,-1,-1
MT0011447062,2,-1,-1
MT0011448384,2,-1,-1
MT0011448773,1,-1,0
MT0011451296,6,-1,0
MT0011458668,2,-1,-1
MT0011465608,2,-1,-1
MT0011487003,4,-1,0
MT0011489804,2,-1,-1
MT0011503204,6,-1,0
MT0011510700,4,-1,0
MT0011558921,5,-1,0
MT0011560587,2,-1,-1
MT0011564855,2,-1,-1
MT0011574534,2,-1,-1
MT0011575842,2,-1,-1
MT0011575852,2,-1,-1
MT0011580209,3,-1,0
MT0011581506,2,-1,-1
MT0011594132,3,-1,0
MT0011594970,4,-1,0
MT0011612883,2,-1,-1
MT0011624716,8,-1,0
MT0011628266,2,-1,-1
MT0011630078,8,-1,0
MT0011650689,4,-1,0
MT0011659985,4,-1,0
MT0011667212,2,-1,-1
MT0011677264,5,-1,0
MT0011697297,2,-1,-1
MT0011701692,2,-1,-1
MT0011702301,2,-1,-1
MT0011707340,5,-1,0
MT0011709169,2,-1,-1
MT0011711263,2,-1,-1
MT0011711878,4,-1,0
MT0011712337,7,-1,0
MT0011715190,2,-1,-1
MT0011716005,9,-1,0
MT0011718667,2,-1,-1
MT0011724911,2,-1,-1
MT0011724999,2,-1,-1
MT0011739779,4,-1,0
MT0011741035,6,-1,0
MT0011755407,2,-1,-1
MT0011767762,4,-1,0
MT0011772341,9,-1,0
MT0011776369,6,-1,0
MT0011785029,2,-1,-1
MT0011786799,2,-1,-1
MT0011797446,2,-1,-1
MT0011800641,9,-1,0
MT0011808566,7,-1,0
MT0011809659,4,-1,0
MT0011815949,3,-1,0
MT0011818239,4,-1,0
MT0011821215,4,-1,0
MT0011827018,7,-1,0
MT0011836087,2,-1,-1
MT0011836290,2,-1,-1
MT0011842354,9,-1,0
MT0011847514,5,-1,0
MT0011851412,3,-1,0
MT0011861922,4,-1,0
MT0011862487,9,-1,0
MT0011869625,7,-1,0
MT0011870505,5,-1,0
MT0011873776,3,-1,0
MT0011876383,2,-1,-1
MT0011878109,4,-1,0
MT0011879943,7,-1,0
MT0011881944,4,-1,0
MT0011886148,2,-1,-1
MT0011886864,6,-1,0
MT0011894681,9,-1,0
MT0011895175,2,-1,-1
MT0011895910,7,-1,0
MT0011896804,5,-1,0
MT0011897338,3,-1,0
MT0011899302,2,-1,-1
MT0011903519,2,-1,-1
MT0011904586,3,-1,0
MT0011906602,2,-1,-1
MT0011908274,5,-1,0
MT0011908732,3,-1,0
MT0011909571,6,-1,0
MT0011910522,4,-1,0
MT0011912059,2,-1,-1
MT0011914836,9,-1,0
MT0011916674,7,-1,0
MT0011916784,2,-1,-1
MT0011919136,2,-1,-1
MT0011920419,9,-1,0
MT0011921060,6,-1,0
MT0011922080,2,-1,-1
MT0011922905,6,-1,0
MT0011924283,4,-1,0
MT0011924316,7,-1,0
MT0011924930,1,-1,0
MT0011928183,6,-1,0
MT0011929096,6,-1,0
MT0011930865,2,-1,-1
MT0011933875,4,-1,0
MT0011937155,7,-1,0
MT0011937271,1,-1,0
MT0011938737,2,-1,-1
MT0011940781,7,-1,0
MT0011943335,7,-1,0
MT0011943549,7,-1,0
MT0011944405,7,-1,0
MT0011945627,3,-1,0
MT0011945841,7,-1,0
MT0011946105,8,-1,0
MT0011950450,1,-1,0
MT0011953228,2,-1,-1
MT0011953631,2,-1,-1
MT0011956397,3,-1,0
MT0011957429,4,-1,0
MT0011959819,5,-1,0
MT0011960348,2,-1,-1
MT0011961925,6,-1,0
MT0011963777,1,-1,0
MT0011966998,2,-1,-1
MT0011968204,2,-1,-1
MT0011969592,2,-1,-1
MT0011971415,2,-1,-1
MT0011974870,2,-1,-1
MT0011975274,5,-1,0
MT0011982393,6,-1,0
MT0011991382,7,-1,0
MT0011996860,2,-1,-1
MT0011997914,2,-1,-1
MT0011999773,4,-1,0
MT0012000832,1,-1,0
MT0012001409,7,-1,0
MT0012001684,9,-1,0
MT0012004661,2,-1,-1
MT0012004909,6,-1,0
MT0012004929,9,-1,0
MT0012005920,4,-1,0
MT0012008752,2,-1,-1
MT0012009054,1,-1,0
MT0012009606,2,-1,-1
MT0012011991,5,-1,0
MT0012013969,6,-1,0
MT0012014382,1,-1,0
MT0012016955,6,-1,0
MT0012017035,1,-1,0
MT0012020062,2,-1,-1
MT0012023721,5,-1,0
MT0012025242,2,-1,-1
MT0012025969,2,-1,-1
MT0012027536,2,-1,-1
MT0012028572,7,-1,0
MT0012030545,7,-1,0
MT0012030591,4,-1,0
MT0012030863,5,-1,0
MT0012031327,7,-1,0
MT0012033786,7,-1,0
MT0012034242,6,-1,0
MT0012034674,8,-1,0
MT0012035583,6,-1,0
MT0012036571,2,-1,-1
MT0012041920,1,-1,0
MT0012061041,2,-1,-1
MT0012067911,9,-1,0
MT0012070590,8,-1,0
MT0012073768,2,-1,-1
MT0012091487,2,-1,-1
MT0012096485,2,-1,-1
MT0012100576,7,-1,0
MT0012102419,3,-1,0
MT0012112600,2,-1,-1
MT0012116237,7,-1,0
MT0012122028,7,-1,0
MT0012124855,2,-1,-1
MT0012151268,2,-1,-1
MT0012159808,1,-1,0
MT0012160452,3,-1,0
MT0012167461,3,-1,0
MT0012168258,3,-1,0
MT0012168286,7,-1,0
MT0012195806,2,-1,-1
MT0012198225,2,-1,-1
MT0012202513,2,-1,-1
MT0012222183,2,-1,-1
MT0012240177,2,-1,-1
MT0012247942,2,-1,-1
MT0012259307,2,-1,-1
MT0012261257,2,-1,-1
MT0012276467,2,-1,-1
MT0012292188,2,-1,-1
MT0012307428,3,-1,0
MT0012312232,2,-1,-1
MT0012317309,4,-1,0
MT0012330276,6,-1,0
MT0012330796,2,-1,-1
MT0012331779,2,-1,-1
MT0012333553,5,-1,0
MT0012333749,2,-1,-1
MT0012333771,2,-1,-1
MT0012334245,9,-1,0
MT0012337307,2,-1,-1
MT0012383717,2,-1,-1
MT0012396528,5,-1,0
MT0012398546,5,-1,0
MT0012408058,2,-1,-1
MT0012416069,2,-1,-1
MT0012417408,2,-1,-1
MT0012430736,9,-1,0
MT0012435395,3,-1,0
MT0012435412,2,-1,-1
MT0012438211,5,-1,0
MT0012451751,3,-1,0
MT0012454159,2,-1,-1
MT0012454284,2,-1,-1
MT0012455611,4,-1,0
MT0012459878,6,-1,0
MT0012468115,3,-1,0
MT0012477572,8,-1,0
MT0012481933,2,-1,-1
MT0012494520,3,-1,0
MT0012505137,7,-1,0
MT0012509093,4,-1,0
MT0012510592,8,-1,0
MT0012521149,4,-1,0
MT0012532120,2,-1,-1
MT0012534566,2,-1,-1
MT0012591057,2,-1,-1
MT0012600718,2,-1,-1
MT0012601428,2,-1,-1
MT0012615075,2,-1,-1
MT0012619690,5,-1,0
MT0012634038,6,-1,0
MT0012637285,9,-1,0
MT0012639323,7,-1,0
MT0012644193,3,-1,0
MT0012645597,1,-1,0
MT0012648496,2,-1,-1
MT0012649676,1,-1,0
MT0012658386,4,-1,0
MT0012658636,2,-1,-1
MT0012666474,9,-1,0
MT0012675695,2,-1,-1
MT0012677096,2,-1,-1
MT0012678840,2,-1,-1
MT0012682565,2,-1,-1
MT0012697686,6,-1,0
MT0012698055,5,-1,0
MT0012700338,2,-1,-1
MT0012738934,6,-1,0
MT0012740185,4,-1,0
MT0012742379,2,-1,-1
MT0012745818,2,-1,-1
MT0012766840,2,-1,-1
MT0012773883,1,-1,0
MT0012777233,4,-1,0
MT0012794033,2,-1,-1
MT0012798988,2,-1,-1
MT0012809291,3,-1,0
MT0012811141,4,-1,0
MT0012823048,4,-1,0
MT0012840331,2,-1,-1
MT0012844418,9,-1,0
MT0012846850,2,-1,-1
MT0012854734,9,-1,0
MT0012855159,5,-1,0
MT0012862507,4,-1,0
MT0012863101,1,-1,0
MT0012865192,6,-1,0
MT0012869295,2,-1,-1
MT0012888230,2,-1,-1
MT0012893353,2,-1,-1
MT0012895822,6,-1,0
MT0012900592,7,-1,0
MT0012909507,1,-1,0
MT0012914763,5,-1,0
MT0012924767,2,-1,-1
MT0012930833,5,-1,0
MT0012932812,2,-1,-1
MT0012933678,6,-1,0
MT0012941049,2,-1,-1
MT0012956323,2,-1,-1
MT0012976100,6,-1,0
MT0012988776,9,-1,0
MT0013003902,9,-1,0
MT0013027205,2,-1,-1
MT0013044535,2,-1,-1
MT0013056573,6,-1,0
MT0013056830,6,-1,0
MT0013058008,1,-1,0
MT0013063104,3,-1,0
MT0013064857,9,-1,0
MT0013070871,9,-1,0
MT0013075504,2,-1,-1
MT0013078262,2,-1,-1
MT0013080259,2,-1,-1
MT0013087767,5,-1,0
MT0013095380,2,-1,-1
MT0013101577,9,-1,0
MT0013104929,4,-1,0
MT0013105517,3,-1,0
MT0013115311,1,-1,0
MT0013145806,2,-1,-1
MT0013148928,8,-1,0
MT0013151367,2,-1,-1
MT0013156036,6,-1,0
MT0013161246,4,-1,0
MT0013166908,2,-1,-1
MT0013173557,2,-1,-1
MT0013176970,6,-1,0
MT0013177702,6,-1,0
MT0013184611,7,-1,0
MT0013186132,5,-1,0
MT0013193016,6,-1,0
MT0013198028,2,-1,-1
MT0013201347,6,-1,0
MT0013208607,2,-1,-1
MT0013209458,9,-1,0
MT0013216725,5,-1,0
MT0013219857,9,-1,0
MT0013228223,6,-1,0
MT0013235939,2,-1,-1
MT0013236693,6,-1,0
MT0013244644,2,-1,-1
MT0013260233,1,-1,0
MT0013275745,2,-1,-1
MT0013280170,6,-1,0
MT0013282123,2,-1,-1
MT0013283837,6,-1,0
MT0013289749,7,-1,0
MT0013299412,2,-1,-1
MT0013305470,2,-1,-1
MT0013305827,4,-1,0
MT0013313448,2,-1,-1
MT0013328261,4,-1,0
MT0013349760,9,-1,0
MT0013350034,6,-1,0
MT0013366460,2,-1,-1
MT0013386240,2,-1,-1
MT0013389935,2,-1,-1
MT0013401931,2,-1,-1
MT0013411556,4,-1,0
MT0013416300,9,-1,0
MT0013417325,2,-1,-1
MT0013418800,5,-1,0
MT0013425007,3,-1,0
MT0013427388,8,-1,0
MT0013429054,2,-1,-1
MT0013430944,3,-1,0
MT0013458428,6,-1,0
MT0013464231,4,-1,0
MT0013477850,2,-1,-1
MT0013486354,2,-1,-1
MT0013504689,2,-1,-1
MT0013524535,5,-1,0
MT0013577074,2,-1,-1
MT0013583287,6,-1,0
MT0013590244,4,-1,0
MT0013602925,7,-1,0
MT0013610517,2,-1,-1
MT0013610638,7,-1,0
MT0013612461,1,-1,0
MT0013613711,7,-1,0
MT0013616609,5,-1,0
MT0013621344,2,-1,-1
MT0013633209,2,-1,-1
MT0013637631,6,-1,0
MT0013649307,4,-1,0
MT0013652136,2,-1,-1
MT0013658337,6,-1,0
MT0013666337,3,-1,0
MT0013667097,2,-1,-1
MT0013673733,2,-1,-1
MT0013676763,1,-1,0
MT0013678986,1,-1,0
MT0013693326,9,-1,0
MT0013726148,2,-1,-1
MT0013732158,2,-1,-1
MT0013743441,7,-1,0
MT0013746403,4,-1,0
MT0013747898,2,-1,-1
MT0013751364,5,-1,0
MT0013752990,7,-1,0
MT0013758625,7,-1,0
MT0013764945,4,-1,0
MT0013790748,2,-1,-1
MT0013795989,7,-1,0
MT0013800071,4,-1,0
MT0013803861,2,-1,-1
MT0013805035,3,-1,0
MT0013809129,2,-1,-1
MT0013809208,9,-1,0
MT0013820793,2,-1,-1
MT0013822237,2,-1,-1
MT0013824918,2,-1,-1
MT0013833732,4,-1,0
MT0013868618,9,-1,0
MT0013881862,7,-1,0
MT0013885218,2,-1,-1
MT0013900095,7,-1,0
MT0013901316,2,-1,-1
MT0013904850,2,-1,-1
MT0013906090,5,-1,0
MT0013914319,2,-1,-1
MT0013915372,3,-1,0
MT0013921881,7,-1,0
MT0013923586,7,-1,0
MT0013924254,7,-1,0
MT0013929650,1,-1,0
MT0013930651,8,-1,0
MT0013940832,8,-1,0
MT0013955066,6,-1,0
MT0013960578,7,-1,0
MT0013979875,1,-1,0
MT0013999544,2,-1,-1
MT0014005525,6,-1,0
MT0014046859,2,-1,-1
MT0014050974,2,-1,-1
MT0014062404,2,-1,-1
MT0014082915,6,-1,0
MT0014084173,2,-1,-1
MT0014084256,2,-1,-1
MT0014097994,8,-1,0
MT0014116864,7,-1,0
MT0014118699,4,-1,0
MT0014121590,7,-1,0
MT0014127375,2,-1,-1
MT0014134790,2,-1,-1
MT0014135173,1,-1,0
MT0014157389,2,-1,-1
MT0014173367,2,-1,-1
MT0014192089,3,-1,0
MT0014192212,2,-1,-1
MT0014204470,2,-1,-1
MT0014209882,1,-1,0
MT0014215479,9,-1,0
MT0014439055,1,-1,0
MT0014443758,2,-1,-1
MT0014444602,2,-1,-1
MT0014445318,2,-1,-1
MT0014472963,5,-1,0
MT0014475915,2,-1,-1
MT0014489361,2,-1,-1
MT0014489482,2,-1,-1
MT0014498396,9,-1,0
MT0014507179,2,-1,-1
MT0014544554,2,-1,-1
MT0014550042,2,-1,-1
MT0014553025,9,-1,0
MT0014553172,4,-1,0
MT0014554353,5,-1,0
MT0014555701,1,-1,0
MT0014576739,2,-1,-1
MT0014581361,7,-1,0
MT0014581911,2,-1,-1
MT0014584319,6,-1,0
MT0014584473,6,-1,0
MT0014586720,9,-1,0
MT0014594482,1,-1,0
MT0014597919,2,-1,-1
MT0014612093,6,-1,0
MT0014615863,5,-1,0
MT0014619583,1,-1,0
MT0014624309,4,-1,0
MT0014650353,5,-1,0
MT0014650360,9,-1,0
MT0014656064,2,-1,-1
MT0014664637,7,-1,0
MT0014665667,1,-1,0
MT0014665693,1,-1,0
MT0014668887,2,-1,-1
MT0014693814,9,-1,0
MT0014703649,7,-1,0
MT0014724547,6,-1,0
MT0014737299,2,-1,-1
MT0014752461,9,-1,0
MT0014756127,7,-1,0
MT0014762437,7,-1,0
MT0014781093,5,-1,0
MT0014790813,1,-1,0
MT0014794891,2,-1,-1
MT0014798420,5,-1,0
MT0014804830,6,-1,0
MT0014817509,2,-1,-1
MT0014826870,6,-1,0
MT0014829611,3,-1,0
MT0014833239,2,-1,-1
MT0014838459,5,-1,0
MT0014844849,2,-1,-1
MT0014845647,5,-1,0
MT0014852191,2,-1,-1
MT0014853937,2,-1,-1
MT0014859055,5,-1,0
MT0014874934,2,-1,-1
MT0014878397,2,-1,-1
MT0014880463,1,-1,0
MT0014884525,8,-1,0
MT0014936205,6,-1,0
MT0014936656,5,-1,0
MT0014948707,1,-1,0
MT0014953592,9,-1,0
MT0014957211,6,-1,0
MT0014961114,2,-1,-1
MT0014964772,5,-1,0
MT0014974957,7,-1,0
MT0014979000,2,-1,-1
MT0014980594,7,-1,0
MT0014984545,2,-1,-1
MT0014986470,2,-1,-1
MT0014992158,2,-1,-1
MT0014992356,7,-1,0
MT0014997916,1,-1,0
MT0014998332,3,-1,0
MT0014998906,8,-1,0
MT0015004289,2,-1,-1
MT0015004867,5,-1,0
MT0015005100,9,-1,0
MT0015007103,2,-1,-1
MT0015019608,9,-1,0
MT0015020070,2,-1,-1
MT0015020231,2,-1,-1
MT0015026273,5,-1,0
MT0015026293,6,-1,0
MT0015028144,9,-1,0
MT0015029364,3,-1,0
MT0015032338,9,-1,0
MT0015034564,1,-1,0
MT0015139461,6,-1,0
MT0015396140,2,-1,-1
MT0015428521,9,-1,0
MT0015456449,2,-1,-1
MT0015465230,4,-1,0
MT0015469804,7,-1,0
MT0015471594,5,-1,0
MT0015477550,1,-1,0
MT0015494518,5,-1,0
MT0015506396,5,-1,0
MT0015506741,4,-1,0
MT0015510419,2,-1,-1
MT0015511866,6,-1,0
MT0015514030,2,-1,-1
MT0015518684,8,-1,0
MT0015541501,5,-1,0
MT0015546206,9,-1,0
MT0015587436,7,-1,0
MT0015599764,6,-1,0
MT0015604179,2,-1,-1
MT0015632625,2,-1,-1
MT0015653546,2,-1,-1
MT0015659520,2,-1,-1
MT0015664499,2,-1,-1
MT0015665796,6,-1,0
MT0015680193,2,-1,-1
MT0015682649,2,-1,-1
MT0015689411,2,-1,-1
MT0015689749,2,-1,-1
MT0015694210,2,-1,-1
MT0015694671,3,-1,0
MT0015696773,2,-1,-1
MT0015706588,4,-1,0
MT0015708437,7,-1,0
MT0015709701,4,-1,0
MT0015713000,2,-1,-1
MT0015715008,7,-1,0
MT0015720220,2,-1,-1
MT0015742096,2,-1,-1
MT0015760726,6,-1,0
MT0015849191,2,-1,-1
MT0015883602,4,-1,0
MT0015885791,2,-1,-1
MT0015889071,7,-1,0
MT0015896210,2,-1,-1
MT0015908129,2,-1,-1
MT0015918974,2,-1,-1
MT0015929505,1,-1,0
MT0015934550,2,-1,-1
MT0015940634,7,-1,0
MT0015950558,7,-1,0
MT0015962332,7,-1,0
MT0015971175,1,-1,0
MT0016469828,6,-1,0
MT0016743722,7,-1,0
MT0016770768,4,-1,0
MT0016887233,6,-1,0
MT0016897938,1,-1,0
MT0016913402,9,-1,0
MT0016915093,7,-1,0
MT0016918508,4,-1,0
MT0016932218,6,-1,0
MT0016933152,6,-1,0
MT0016934894,8,-1,0
MT0016947790,3,-1,0
MT0016956738,2,-1,-1
MT0016963741,2,-1,-1
MT0016971741,9,-1,0
MT0016972827,2,-1,-1
MT0016976154,4,-1,0
MT0016981570,2,-1,-1
MT0016987100,2,-1,-1
MT0016990726,2,-1,-1
MT0017031590,4,-1,0
MT0017278179,3,-1,0
MT0017475710,9,-1,0
MT0017657810,4,-1,0
MT0017667847,2,-1,-1
MT0017672677,2,-1,-1
MT0017683327,2,-1,-1
MT0017764570,3,-1,0
MT0017797643,2,-1,-1
MT0017954224,2,-1,-1
MT0017957157,2,-1,-1
MT0017971951,1,-1,0
MT0018024152,9,-1,0
MT0018029465,4,-1,0
MT0018031959,1,-1,0
MT0018044514,6,-1,0
MT0018216077,8,-1,0
MT0018256521,3,-1,0
MT0018288135,1,-1,0
MT0018376280,1,-1,0
MT0018450519,4,-1,0
MT0018453545,2,-1,-1
MT0018573219,2,-1,-1
MT0018609691,8,-1,0
MT0018617125,2,-1,-1
MT0018651126,6,-1,0
MT0018669856,5,-1,0
MT0018793776,1,-1,0
MT0018861433,2,-1,-1
MT0018886935,2,-1,-1
MT0019352491,9,-1,0
MT0019446620,2,-1,-1
MT0019511872,2,-1,-1
MT0019766193,5,-1,0
MT0019971734,8,-1,0
MT0020009125,7,-1,0
MT0020034314,6,-1,0
MT0026135542,4,-1,0
MT0026143373,2,-1,-1
MT0026158301,2,-1,-1
MT0026228956,2,-1,-1
MT0026236933,6,-1,0
MT0026330298,6,-1,0
MT0026378461,9,-1,0
MT0026405027,2,-1,-1
MT0026414107,9,-1,0
MT0026519497,8,-1,0
MT0026520343,9,-1,0
MT0026607275,4,-1,0
MT0026608644,2,-1,-1
MT0026624084,5,-1,0
MT0026625063,8,-1,0
MT0026655309,2,-1,-1
MT0026681751,5,-1,0
MT0026682960,6,-1,0
MT0026690204,2,-1,-1
MT0026697228,4,-1,0
MT0026707664,2,-1,-1
MT0026712161,4,-1,0
MT0026719173,7,-1,0
MT0026727455,1,-1,0
MT0026734083,5,-1,0
MT0026736490,3,-1,0
MT0026753145,9,-1,0
MT0026753600,2,-1,-1
MT0026753827,9,-1,0
MT0026772613,2,-1,-1
MT0026776967,7,-1,0
MT0026790435,5,-1,0
MT0026795261,9,-1,0
MT0026805049,3,-1,0
MT0026811443,1,-1,0
MT0026826094,9,-1,0
MT0026827978,2,-1,-1
MT0026866290,2,-1,-1
MT0026898936,1,-1,0
MT0026900439,1,-1,0
MT0026903849,5,-1,0
MT0026905937,9,-1,0
MT0026919017,2,-1,-1
MT0026930415,5,-1,0
MT0026933516,4,-1,0
MT0026950915,2,-1,-1
MT0026953217,8,-1,0
MT0026957996,2,-1,-1
MT0026963572,1,-1,0
MT0026969225,2,-1,-1
MT0026971941,9,-1,0
MT0026972072,6,-1,0
MT0026973347,2,-1,-1
MT0026973618,2,-1,-1
MT0026985012,7,-1,0
MT0026987140,7,-1,0
MT0026990793,5,-1,0
MT0026999750,1,-1,0
MT0027002598,2,-1,-1
MT0027002641,2,-1,-1
MT0027023212,6,-1,0
MT0027032503,7,-1,0
MT0027035970,2,-1,-1
MT0027048677,2,-1,-1
MT0027048746,2,-1,-1
MT0027053023,1,-1,0
MT0027064560,2,-1,-1
MT0027072382,9,-1,0
MT0027073298,2,-1,-1
MT0027075208,5,-1,0
MT0027100467,2,-1,-1
MT0027100747,2,-1,-1
MT0027108305,2,-1,-1
MT0027112893,5,-1,0
MT0027117169,3,-1,0
MT0027142171,8,-1,0
MT0027149420,1,-1,0
MT0027182657,6,-1,0
MT0027256574,2,-1,-1
MT0027317557,5,-1,0
MT0027320606,2,-1,-1
MT0027345606,2,-1,-1
MT0027478016,2,-1,-1
MT0027535695,4,-1,0
MT0027696140,6,-1,0
MT0027797339,1,-1,0
MT0027834332,2,-1,-1
MT0027835071,2,-1,-1
MT0027859587,6,-1,0
MT0027976714,1,-1,0
MT0028066739,2,-1,-1
MT0028081047,7,-1,0
MT0028116568,9,-1,0
MT0028124490,2,-1,-1
MT0028129662,2,-1,-1
MT0028159092,2,-1,-1
MT0028167155,7,-1,0
MT0028172888,7,-1,0
MT0028196052,2,-1,-1
MT0028200740,2,-1,-1
MT0028213435,7,-1,0
MT0028220133,2,-1,-1
MT0028228337,6,-1,0
MT0028241237,4,-1,0
MT0028242839,9,-1,0
MT0028293340,6,-1,0
MT0028335228,4,-1,0
MT0028338292,9,-1,0
MT0028342814,2,-1,-1
MT0028345470,7,-1,0
MT0028348785,6,-1,0
MT0028359933,3,-1,0
MT0028372740,9,-1,0
MT0028374210,4,-1,0
MT0028403561,2,-1,-1
MT0028405583,7,-1,0
MT0028414490,2,-1,-1
MT0028425911,5,-1,0
MT0028444679,8,-1,0
MT0028445777,5,-1,0
MT0028452849,5,-1,0
MT0028469910,2,-1,-1
MT0028471202,7,-1,0
MT0028485956,2,-1,-1
MT0028495262,2,-1,-1
MT0028498801,9,-1,0
MT0028550964,2,-1,-1
MT0028560561,2,-1,-1
MT0028569169,4,-1,0
MT0028576698,2,-1,-1
MT0028577577,8,-1,0
MT0028577920,6,-1,0
MT0028579548,3,-1,0
MT0028585667,2,-1,-1
MT0028587966,9,-1,0
MT0028593700,7,-1,0
MT0028596249,2,-1,-1
